CustomerID,Country,Segment,SegmentRank,Cluster,Recency,Frequency,Monetary,TotalItems,R_Score,F_Score,M_Score,RFM_Score,FirstPurchase,LastPurchase,PC1,PC2
15784,United Kingdom,Hibernating,3,0,468,2,848.3299999999999,381,5,4,3,543,2010-02-05 14:42:00,2010-08-29 10:38:00,-0.9245006693179121,0.7484136505633999
15785,United Kingdom,Champions,0,2,33,16,5969.93,4479,2,1,1,211,2009-12-15 16:28:00,2011-11-07 11:33:00,2.097270410501383,0.5220296368897159
15786,United Kingdom,Champions,0,2,46,5,8501.62,5957,2,2,1,221,2010-06-21 10:13:00,2011-10-24 14:13:00,1.3524423934889944,0.42462174984136614
15787,United Kingdom,At Risk,2,1,26,3,933.26,534,2,3,3,233,2011-10-09 13:11:00,2011-11-13 14:55:00,0.2602824579371568,-0.6918157437510905
15788,United Kingdom,Hibernating,3,0,509,1,221.82999999999998,115,5,5,5,555,2010-07-19 12:48:00,2010-07-19 12:48:00,-1.8438897814508624,0.24479799298794402
15789,United Kingdom,Loyal Customers,1,3,358,6,1962.01,2499,4,2,2,422,2010-03-26 11:21:00,2010-12-16 14:35:00,0.17314479964469642,1.1629119979188844
15790,United Kingdom,At Risk,2,1,10,1,218.75,113,1,5,5,155,2011-11-29 14:53:00,2011-11-29 14:53:00,-0.6083289373412979,-1.8750793064833287
15791,United Kingdom,Loyal Customers,1,3,44,5,3608.34,1970,2,2,1,221,2010-03-08 09:41:00,2011-10-27 10:14:00,0.9931054438049457,0.1437628698787177
15792,United Kingdom,Loyal Customers,1,3,400,2,933.84,606,4,4,3,443,2010-03-31 09:42:00,2010-11-05 08:21:00,-0.8320015107594306,0.6907899293153441
15793,United Kingdom,Champions,0,2,15,8,2399.57,1685,1,2,2,122,2009-12-01 12:54:00,2011-11-25 09:31:00,1.4591978732319142,-0.4000576021652097
15794,United Kingdom,Hibernating,3,0,736,2,777.0,288,5,4,3,543,2009-12-02 15:10:00,2009-12-03 13:04:00,-1.1090068273099192,0.9713693787750941
15795,United Kingdom,Loyal Customers,1,3,150,8,1979.8700000000001,1411,3,2,2,322,2010-01-18 11:31:00,2011-07-13 10:43:00,0.6489930653265058,0.7801998852296742
15796,United Kingdom,Champions,0,2,1,17,5171.63,1733,1,1,1,111,2010-03-31 13:10:00,2011-12-08 19:55:00,2.9952302337626726,-1.062453877637155
15797,United Kingdom,Loyal Customers,1,3,113,6,2821.08,1281,3,2,2,322,2010-01-27 13:12:00,2011-08-18 17:04:00,0.7025842894212595,0.6391369163327432
15798,United Kingdom,Loyal Customers,1,3,493,3,1535.37,915,5,3,2,532,2010-01-27 11:55:00,2010-08-04 09:13:00,-0.46364961981968283,1.0602517273788012
15799,United Kingdom,Loyal Customers,1,3,76,4,1421.34,1341,3,3,2,332,2010-10-17 14:26:00,2011-09-25 12:46:00,0.2744313453442915,0.09394076195246957
15800,United Kingdom,Loyal Customers,1,3,107,7,1227.07,575,3,2,2,322,2010-03-31 13:17:00,2011-08-24 14:23:00,0.4593021623567869,0.40885313499602793
15801,United Kingdom,At Risk,2,1,46,3,1063.95,570,2,3,3,233,2011-08-22 09:53:00,2011-10-24 13:52:00,0.13794655578580894,-0.34688114695976885
15802,United Kingdom,Hibernating,3,0,143,1,451.42,1,3,5,4,354,2011-07-20 11:38:00,2011-07-20 11:38:00,-1.1259927692587088,-0.24026873551218209
15803,United Kingdom,Loyal Customers,1,3,51,4,1929.66,1030,2,3,2,232,2010-02-01 16:29:00,2011-10-19 14:56:00,0.5346383219094456,-0.03093871525301505
15804,United Kingdom,Champions,0,2,1,13,4206.39,2565,1,1,1,111,2011-05-25 10:12:00,2011-12-09 12:31:00,2.7136013118519915,-1.2165378699229743
15805,United Kingdom,Champions,0,2,23,30,10148.93,6205,2,1,1,211,2009-12-10 12:57:00,2011-11-16 16:32:00,2.8992850363709226,0.7093332567917563
15806,United Kingdom,At Risk,2,1,46,3,784.58,602,2,3,3,233,2011-03-08 09:24:00,2011-10-24 14:35:00,0.005351380208055047,-0.43809673273778504
15807,United Kingdom,Loyal Customers,1,3,50,5,1817.52,1532,2,2,2,222,2010-02-11 15:32:00,2011-10-20 14:10:00,0.6538604751774733,0.007276578547070369
15808,United Kingdom,Champions,0,2,306,21,17180.25,6753,4,1,1,411,2009-12-01 16:30:00,2011-02-06 14:33:00,2.0423039732957635,2.146932819441698
15809,United Kingdom,At Risk,2,1,36,7,1274.44,700,2,2,2,222,2010-06-22 14:23:00,2011-11-03 16:40:00,0.8224767960275383,-0.17053725871710826
15810,United Kingdom,Loyal Customers,1,3,79,8,2999.04,1653,3,2,1,321,2010-02-04 18:18:00,2011-09-22 09:38:00,1.0354762270715911,0.5543212359369253
15811,United Kingdom,Champions,0,2,22,7,3486.15,1781,2,2,1,221,2010-11-16 16:46:00,2011-11-17 15:31:00,1.4146592617343305,-0.13118593625980318
15812,United Kingdom,Champions,0,2,107,12,5201.47,3450,3,1,1,311,2009-12-15 13:40:00,2011-08-24 14:19:00,1.458640714787953,1.0197136867670664
15813,United Kingdom,Loyal Customers,1,3,208,2,1303.9099999999999,603,4,4,2,442,2011-04-14 09:09:00,2011-05-16 08:13:00,-0.4757693332245027,0.431425749197502
15814,United Kingdom,Champions,0,2,17,6,2634.44,1728,1,2,2,122,2010-04-15 14:31:00,2011-11-23 08:17:00,1.2701375786536848,-0.399285305606455
15815,United Kingdom,Loyal Customers,1,3,64,5,2100.6,1856,3,2,2,322,2011-03-25 08:43:00,2011-10-07 12:42:00,0.6384082887604836,0.18441386536795268
15816,United Kingdom,Hibernating,3,0,542,2,144.14999999999998,54,5,4,5,545,2010-06-15 12:54:00,2010-06-15 13:36:00,-1.7418245131650902,0.2995667268027274
15817,United Kingdom,Loyal Customers,1,3,421,3,2766.4,1596,5,3,2,532,2010-06-14 13:31:00,2010-10-15 11:07:00,-0.15620868682180786,1.1498038376557838
15818,United Kingdom,Hibernating,3,0,588,1,340.5,284,5,5,4,554,2010-04-30 12:58:00,2010-04-30 12:58:00,-1.7044406331622362,0.4522111295373945
15819,United Kingdom,Champions,0,2,49,10,3934.79,2928,2,1,1,211,2010-03-18 11:08:00,2011-10-21 14:50:00,1.45890342598226,0.4501127523949588
15820,United Kingdom,Hibernating,3,0,320,1,206.98,128,4,5,5,455,2011-01-24 12:00:00,2011-01-24 12:00:00,-1.7241126524100345,-0.031189574197299966
15821,United Kingdom,At Risk,2,1,44,2,570.96,202,2,4,4,244,2011-10-09 13:28:00,2011-10-26 15:48:00,-0.338225966725791,-0.662719928619243
15822,United Kingdom,At Risk,2,1,3,6,1840.06,950,1,2,2,122,2009-12-06 15:12:00,2011-12-06 14:50:00,1.6005847920695824,-1.3362702983068
15823,United Kingdom,Loyal Customers,1,3,372,3,3882.17,1774,4,3,1,431,2009-12-08 15:12:00,2010-12-02 15:08:00,0.031359007181243244,1.183291515059334
15824,United Kingdom,Hibernating,3,0,453,2,890.94,478,5,4,3,543,2010-06-25 15:10:00,2010-09-12 13:20:00,-0.8926481640559992,0.7451631983144915
15825,United Kingdom,Hibernating,3,0,172,1,532.94,220,3,5,4,354,2011-06-20 13:27:00,2011-06-20 13:27:00,-1.1131734050928548,-0.08941921380208441
15826,United Kingdom,Loyal Customers,1,3,56,4,2598.28,1824,2,3,2,232,2010-05-20 17:00:00,2011-10-14 16:05:00,0.6345195959833675,0.10884047540542628
15827,United Kingdom,Champions,0,2,73,28,3603.14,1715,3,1,1,311,2010-01-08 11:25:00,2011-09-27 15:35:00,2.032804814161209,0.9954295594914789
15828,United Kingdom,Hibernating,3,0,375,1,1108.82,367,4,5,3,453,2010-11-29 16:41:00,2010-11-29 16:41:00,-1.045552058888486,0.5580320375528
15829,United Kingdom,At Risk,2,1,99,2,636.14,996,3,4,3,343,2011-07-22 10:23:00,2011-09-01 16:45:00,-0.5496190460349494,-0.1900168801568308
15830,United Kingdom,At Risk,2,1,38,1,576.0,415,2,5,4,254,2011-11-02 10:40:00,2011-11-02 10:40:00,-0.5972465863538405,-0.8877017035460188
15831,United Kingdom,At Risk,2,1,58,3,794.64,1092,2,3,3,233,2011-01-19 14:52:00,2011-10-12 13:14:00,-0.06269440697466153,-0.3088844220718205
15832,United Kingdom,Hibernating,3,0,254,1,836.79,465,4,5,3,453,2011-03-30 15:29:00,2011-03-30 15:29:00,-1.0424158661103993,0.25958621891952616
15833,United Kingdom,Hibernating,3,0,738,1,80.4,24,5,5,5,555,2009-12-02 11:59:00,2009-12-02 11:59:00,-2.4027812103102324,0.1474265953637851
15834,United Kingdom,Loyal Customers,1,3,70,7,3764.39,1815,3,2,1,321,2010-10-11 14:05:00,2011-09-30 14:41:00,1.0833182406523016,0.5134318642015502
15835,United Kingdom,At Risk,2,1,44,4,954.09,439,2,3,3,233,2011-01-13 10:35:00,2011-10-26 15:47:00,0.2747125273874643,-0.321668757623438
15836,United Kingdom,Hibernating,3,0,50,1,137.37,26,2,5,5,255,2011-10-20 17:13:00,2011-10-20 17:13:00,-1.306341576295941,-1.1678426841226472
15837,United Kingdom,At Risk,2,1,65,2,777.01,405,3,4,3,343,2010-08-11 10:16:00,2011-10-06 09:01:00,-0.3280942352544966,-0.3592753173892369
15838,United Kingdom,Champions,0,2,11,34,73205.5,64114,1,1,1,111,2009-12-15 09:51:00,2011-11-28 14:00:00,4.077195575844121,0.9639318792649368
15839,United Kingdom,At Risk,2,1,33,3,1048.49,675,2,3,3,233,2011-07-14 16:35:00,2011-11-06 13:54:00,0.2363621860069644,-0.5298224806571141
15840,United Kingdom,At Risk,2,1,59,2,355.56,396,3,4,4,344,2011-06-20 11:42:00,2011-10-12 09:08:00,-0.6372715032063608,-0.6457459232323067
15841,United Kingdom,Loyal Customers,1,3,73,9,2742.41,2391,3,1,2,312,2009-12-10 08:29:00,2011-09-28 12:15:00,1.1020713206348933,0.5231584079769701
15842,United Kingdom,Hibernating,3,0,393,2,548.8,296,4,4,4,444,2010-06-30 09:06:00,2010-11-11 14:08:00,-1.0576309057360704,0.521941421415063
15843,United Kingdom,Hibernating,3,0,304,1,118.95000000000002,27,4,5,5,455,2011-02-09 10:19:00,2011-02-09 10:19:00,-1.9474123063716688,-0.2243823572381524
15844,United Kingdom,Hibernating,3,0,46,1,130.73999999999998,134,2,5,5,255,2011-10-24 15:19:00,2011-10-24 15:19:00,-1.3013057265614691,-1.227605451587396
15845,United Kingdom,Champions,0,2,18,11,4426.28,2128,1,1,1,111,2010-01-26 14:44:00,2011-11-22 09:42:00,1.8896718347641597,-0.016288416108756153
15846,United Kingdom,Hibernating,3,0,385,1,107.01,79,4,5,5,455,2010-11-19 14:40:00,2010-11-19 14:40:00,-2.0693299326761916,-0.12593195786159272
15847,United Kingdom,At Risk,2,1,38,5,822.57,643,2,2,3,223,2010-03-08 08:47:00,2011-11-01 14:41:00,0.39547407990049427,-0.37813743484616363
15848,United Kingdom,Hibernating,3,0,622,1,137.99,45,5,5,5,555,2010-03-28 10:54:00,2010-03-28 10:54:00,-2.1143586031244648,0.2136609716188114
15850,United Kingdom,At Risk,2,1,19,6,1006.75,1334,1,2,3,123,2009-12-13 13:27:00,2011-11-20 14:14:00,0.8170970698195843,-0.6293836727273938
15851,United Kingdom,Hibernating,3,0,527,1,109.73,67,5,5,5,555,2010-07-01 12:34:00,2010-07-01 12:34:00,-2.1598725009473125,0.054275592140642426
15852,United Kingdom,Hibernating,3,0,187,3,257.26,60,3,3,5,335,2010-07-01 10:16:00,2011-06-06 11:22:00,-0.9281023835443668,-0.0071112280765247395
15853,United Kingdom,Hibernating,3,0,52,1,110.8,135,2,5,5,255,2011-10-19 10:38:00,2011-10-19 10:38:00,-1.4117105253916162,-1.2105518663222024
15854,United Kingdom,Champions,0,2,4,21,5578.28,1691,1,1,1,111,2009-12-10 12:08:00,2011-12-05 13:39:00,2.8846737367068376,-0.46087126064978945
15855,United Kingdom,Loyal Customers,1,3,137,6,1052.72,712,3,2,3,323,2010-08-20 17:15:00,2011-07-26 10:20:00,0.21143056669171295,0.44915588290470915
15856,United Kingdom,Champions,0,2,4,52,32275.95,19550,1,1,1,111,2009-12-03 14:02:00,2011-12-05 17:09:00,4.320024944356055,0.38780373527597867
15857,United Kingdom,At Risk,2,1,19,2,570.48,584,1,4,4,144,2010-10-05 16:43:00,2011-11-21 12:18:00,-0.07614733063606159,-1.1101713832609599
15858,United Kingdom,Champions,0,2,16,13,3552.41,2715,1,1,1,111,2009-12-10 11:42:00,2011-11-24 12:48:00,1.9473824872109353,-0.08701160160946463
15859,United Kingdom,Hibernating,3,0,432,1,438.46,174,5,5,4,554,2010-10-03 12:52:00,2010-10-03 12:52:00,-1.4949552858947752,0.3581394335887932
15860,United Kingdom,Champions,0,2,41,17,2361.3,1259,2,1,2,212,2009-12-06 12:31:00,2011-10-30 11:25:00,1.6683675890605905,0.3815319067972594
15861,United Kingdom,Champions,0,2,12,12,4369.2,3837,1,1,1,111,2010-01-28 19:41:00,2011-11-27 15:59:00,2.067862811842287,-0.20009985635713928
15862,United Kingdom,Champions,0,2,8,13,2512.29,1520,1,1,2,112,2009-12-17 11:33:00,2011-12-01 13:28:00,2.0022878465468823,-0.5415604360781912
15863,United Kingdom,At Risk,2,1,26,5,355.1,162,2,2,4,224,2009-12-17 10:20:00,2011-11-14 12:49:00,0.1490961304816109,-0.83228324650279
15864,United Kingdom,Champions,0,2,22,7,2180.76,1486,2,2,2,222,2010-11-23 15:02:00,2011-11-17 13:32:00,1.210292202188589,-0.2717752221743888
15865,United Kingdom,Loyal Customers,1,3,41,5,2241.42,1141,2,2,2,222,2010-01-05 13:58:00,2011-10-30 12:43:00,0.8080091102356086,-0.03697705458375529
15866,United Kingdom,Hibernating,3,0,101,1,211.89,124,3,5,5,355,2011-08-30 14:09:00,2011-08-30 14:09:00,-1.342907942841822,-0.6564315983122256
15867,United Kingdom,Champions,0,2,5,31,8923.3,5067,1,1,1,111,2009-12-14 15:16:00,2011-12-04 13:32:00,3.316062515419854,-0.08209670071913369
15868,United Kingdom,Hibernating,3,0,583,1,94.53,57,5,5,5,555,2010-05-05 14:11:00,2010-05-05 14:11:00,-2.256843316354901,0.06559993937748684
15869,United Kingdom,Hibernating,3,0,277,3,321.11,273,4,3,4,434,2010-03-23 16:50:00,2011-03-07 17:23:00,-0.9584227823096847,0.27484282380118413
15870,United Kingdom,At Risk,2,1,33,4,857.46,504,2,3,3,233,2010-09-19 16:22:00,2011-11-07 10:58:00,0.31894352161011735,-0.5082232029334934
15871,United Kingdom,Hibernating,3,0,437,1,33.099999999999994,5,5,5,5,555,2010-09-28 14:16:00,2010-09-28 14:16:00,-2.612670203741475,-0.40187742325929476
15872,United Kingdom,At Risk,2,1,15,4,729.25,467,1,3,3,133,2010-06-07 14:53:00,2011-11-25 11:55:00,0.4923985175366465,-0.9723947155345783
15873,United Kingdom,Hibernating,3,0,500,4,313.91999999999996,1152,5,3,4,534,2010-07-27 11:58:00,2010-07-28 12:41:00,-0.9887351768994165,0.674713585481647
15874,United Kingdom,Champions,0,2,64,21,11284.76,5102,3,1,1,311,2010-01-07 13:56:00,2011-10-07 12:31:00,2.36157848723374,1.164808445559874
15875,United Kingdom,Hibernating,3,0,646,1,108.52,74,5,5,5,555,2010-03-03 16:51:00,2010-03-03 16:51:00,-2.2304394423786347,0.16306686600987352
15876,United Kingdom,Loyal Customers,1,3,409,2,1449.1399999999999,886,4,4,2,442,2010-09-17 15:26:00,2010-10-26 18:58:00,-0.6478536191506505,0.8346516781334461
15877,United Kingdom,At Risk,2,1,2,2,490.33,368,1,4,4,144,2011-11-22 11:18:00,2011-12-08 11:53:00,0.47197061206564556,-2.201669870491016
15878,United Kingdom,Hibernating,3,0,562,2,330.77,243,5,4,4,544,2009-12-06 12:28:00,2010-05-27 12:17:00,-1.393270408974485,0.5673454158924879
15879,United Kingdom,Loyal Customers,1,3,404,4,1137.8,639,4,3,3,433,2009-12-17 19:54:00,2010-10-31 16:21:00,-0.3597168154584281,0.9427652321351196
15880,United Kingdom,Hibernating,3,0,369,1,329.03000000000003,202,4,5,4,454,2010-12-05 13:00:00,2010-12-05 13:00:00,-1.5688642601642346,0.18557999821550164
15881,United Kingdom,Loyal Customers,1,3,312,5,501.39000000000004,260,4,2,4,424,2010-12-10 13:32:00,2011-01-31 16:59:00,-0.4939402617780437,0.6221870486620262
15882,United Kingdom,Loyal Customers,1,3,199,8,1124.66,650,4,2,3,423,2009-12-10 15:33:00,2011-05-25 11:35:00,0.31174332825076734,0.765748703584745
15883,United Kingdom,At Risk,2,1,2,2,396.48,223,1,4,4,144,2011-11-06 14:50:00,2011-12-07 17:05:00,0.3795946643673226,-2.265217628879562
15884,United Kingdom,Hibernating,3,0,432,2,244.60000000000002,152,5,4,5,545,2009-12-03 18:23:00,2010-10-03 15:55:00,-1.439362789062863,0.3324033159456605
15885,United Kingdom,Champions,0,2,93,15,1951.82,622,3,1,2,312,2010-01-21 12:47:00,2011-09-08 10:43:00,1.2348752078850889,0.7255422031365757
15886,United Kingdom,Loyal Customers,1,3,60,4,1052.8700000000001,667,3,3,3,333,2010-04-20 15:03:00,2011-10-10 14:25:00,0.21914977790943638,-0.12440141351997376
15887,United Kingdom,Loyal Customers,1,3,407,3,1027.15,605,4,3,3,433,2010-06-02 11:53:00,2010-10-29 08:36:00,-0.5767905085292122,0.8343581984862279
15888,United Kingdom,At Risk,2,1,81,3,429.16,139,3,3,4,334,2010-07-01 11:51:00,2011-09-20 12:30:00,-0.4372378399165953,-0.31172234668251586
15889,United Kingdom,Loyal Customers,1,3,157,8,1427.6,800,3,2,2,322,2009-12-10 12:21:00,2011-07-06 11:10:00,0.49189195688413273,0.7072045911055205
15890,United Kingdom,Loyal Customers,1,3,395,5,535.65,119,4,2,4,424,2010-04-14 08:43:00,2010-11-10 12:46:00,-0.5413134259133288,0.7716749644196804
15891,United Kingdom,Hibernating,3,0,227,1,511.68,418,4,5,4,454,2011-04-27 12:35:00,2011-04-27 12:35:00,-1.2202208785860997,0.050633853536959775
15892,United Kingdom,Hibernating,3,0,669,1,128.2,46,5,5,5,555,2010-02-08 16:23:00,2010-02-08 16:23:00,-2.16972748189581,0.23187261427494724
15893,United Kingdom,Hibernating,3,0,482,1,305.28000000000003,288,5,5,4,554,2010-08-15 11:12:00,2010-08-15 11:12:00,-1.6876639172025776,0.3101632163455459
15894,United Kingdom,Hibernating,3,0,253,2,258.25,164,4,4,5,445,2010-12-05 14:06:00,2011-03-31 13:50:00,-1.2431638083800691,0.0544653501252814
15895,United Kingdom,Hibernating,3,0,150,1,179.17,94,3,5,5,355,2011-07-13 10:27:00,2011-07-13 10:27:00,-1.5425948860598062,-0.4901160023953776
15897,United Kingdom,Hibernating,3,0,194,2,208.59,223,4,4,5,445,2011-05-29 13:32:00,2011-05-29 13:50:00,-1.2502832891843507,-0.15505411844573902
15898,United Kingdom,Champions,0,2,1,25,4996.45,2160,1,1,1,111,2009-12-11 16:11:00,2011-12-08 15:23:00,3.2605958356669937,-0.937926589150922
15899,United Kingdom,Hibernating,3,0,369,1,56.25,39,4,5,5,455,2010-12-06 10:36:00,2010-12-06 10:36:00,-2.3322697343964323,-0.3395859983210803
15900,United Kingdom,At Risk,2,1,24,4,886.5699999999999,656,2,3,3,233,2010-05-26 11:27:00,2011-11-16 12:19:00,0.43298856722179563,-0.6677929764397974
15901,United Kingdom,At Risk,2,1,17,7,687.72,695,1,2,3,123,2010-06-14 12:39:00,2011-11-23 12:43:00,0.7871283407689598,-0.7526299521668014
15902,United Kingdom,Hibernating,3,0,380,1,145.01,124,4,5,5,455,2010-11-24 16:57:00,2010-11-24 16:57:00,-1.9337395989038875,-0.042748652939540215
15903,United Kingdom,Champions,0,2,10,12,8939.84,3926,1,1,1,111,2010-01-14 10:57:00,2011-11-30 08:08:00,2.4338778840504727,-0.0776255569048438
15904,United Kingdom,At Risk,2,1,8,1,164.68,84,1,5,5,155,2011-12-01 14:50:00,2011-12-01 14:50:00,-0.6664675276376916,-2.070413730510504
15905,United Kingdom,Hibernating,3,0,543,1,114.69,82,5,5,5,555,2010-06-14 16:00:00,2010-06-14 16:00:00,-2.15043768409712,0.0838752546243577
15906,United Kingdom,Champions,0,2,20,10,2530.19,749,2,1,2,212,2010-09-15 12:17:00,2011-11-20 12:24:00,1.5472867440506322,-0.16061929202727482
15907,United Kingdom,At Risk,2,1,4,3,882.72,478,1,3,3,133,2011-05-13 13:01:00,2011-12-06 12:21:00,0.7818218554063558,-1.6384788977524272
15908,United Kingdom,Hibernating,3,0,491,2,758.62,173,5,4,3,543,2010-07-15 19:21:00,2010-08-06 11:56:00,-0.9886424619780928,0.7413497094289686
15909,United Kingdom,Hibernating,3,0,174,1,191.94,98,3,5,5,355,2011-06-19 10:38:00,2011-06-19 10:38:00,-1.5604903641856116,-0.38824208815076366
15910,United Kingdom,Champions,0,2,1,15,2661.17,2158,1,1,2,112,2010-01-21 11:51:00,2011-12-09 10:51:00,2.615951887199676,-1.3047837227591954
15911,United Kingdom,Loyal Customers,1,3,624,8,1700.24,810,5,2,2,522,2009-12-09 13:26:00,2010-03-26 12:06:00,0.12296156829869795,1.5179183093224404
15912,United Kingdom,Loyal Customers,1,3,178,9,1074.7,759,3,1,3,313,2009-12-10 12:58:00,2011-06-14 14:29:00,0.40819493761123765,0.7296028012092638
15913,United Kingdom,Hibernating,3,0,534,1,6.300000000000001,3,5,5,5,555,2010-06-23 16:31:00,2010-06-23 16:31:00,-3.3491560432813077,-0.7536674632977206
15914,United Kingdom,Hibernating,3,0,378,2,205.99,149,4,4,5,445,2010-11-26 16:09:00,2010-11-26 16:10:00,-1.4707897992493923,0.20767242850965928
15915,United Kingdom,Hibernating,3,0,402,1,364.45,414,4,5,4,454,2010-11-03 11:13:00,2010-11-03 11:13:00,-1.5520859954968476,0.2632564048751682
15916,United Kingdom,Champions,0,2,16,13,3145.2400000000002,1618,1,1,1,111,2009-12-10 16:21:00,2011-11-23 13:46:00,1.8943464718988818,-0.123496422289716
15917,United Kingdom,Loyal Customers,1,3,248,5,530.17,248,4,2,4,424,2009-12-02 14:55:00,2011-04-06 10:40:00,-0.39563280206639806,0.5127393830544612
15918,United Kingdom,Loyal Customers,1,3,191,3,582.88,240,4,3,4,434,2010-03-18 11:40:00,2011-06-02 11:42:00,-0.5794259760409062,0.24904958792926063
15919,United Kingdom,At Risk,2,1,20,2,525.69,385,2,4,4,244,2010-12-06 11:26:00,2011-11-20 11:28:00,-0.12750586752288123,-1.107733702647723
15920,United Kingdom,Loyal Customers,1,3,154,9,569.14,238,3,1,4,314,2009-12-14 13:09:00,2011-07-08 15:31:00,0.1781236055456553,0.4598907617271209
15921,United Kingdom,Loyal Customers,1,3,173,4,775.26,335,3,3,3,333,2010-03-09 11:03:00,2011-06-20 11:03:00,-0.2533157024414869,0.36197602964426895
15922,United Kingdom,Hibernating,3,0,373,1,369.5,138,4,5,4,454,2010-12-01 13:51:00,2010-12-01 13:51:00,-1.5219359362825484,0.22618693127044623
15923,United Kingdom,Hibernating,3,0,373,1,127.08,122,4,5,5,455,2010-12-02 12:16:00,2010-12-02 12:16:00,-1.9848360738718918,-0.09225381910343321
15924,United Kingdom,Hibernating,3,0,731,1,102.82,103,5,5,5,555,2009-12-08 15:00:00,2009-12-08 15:00:00,-2.2936795222074258,0.21511297945561858
15925,United Kingdom,Hibernating,3,0,194,1,207.15,93,4,5,5,455,2011-05-29 15:35:00,2011-05-29 15:35:00,-1.562443992935456,-0.30581778055836306
15926,United Kingdom,Hibernating,3,0,542,1,134.44,155,5,5,5,555,2010-06-15 15:23:00,2010-06-15 15:23:00,-2.081154683439325,0.13011249926504243
15927,United Kingdom,Hibernating,3,0,647,1,106.54,66,5,5,5,555,2010-03-02 13:25:00,2010-03-02 13:25:00,-2.238890031721228,0.158449014395662
15928,United Kingdom,Hibernating,3,0,656,1,293.53,164,5,5,4,554,2010-02-21 15:16:00,2010-02-21 15:16:00,-1.804283286885126,0.4681034482504375
15929,United Kingdom,Hibernating,3,0,644,1,594.0,120,5,5,4,554,2010-03-05 14:56:00,2010-03-05 14:56:00,-1.4918753521195178,0.668747244334262
15930,United Kingdom,Hibernating,3,0,67,1,426.63,139,3,5,4,354,2011-10-03 14:52:00,2011-10-03 14:52:00,-0.9077265921959055,-0.6709303040424434
15931,United Kingdom,Hibernating,3,0,428,1,239.9,118,5,5,5,555,2010-10-07 16:46:00,2010-10-07 16:46:00,-1.7539359697192587,0.17279576494361035
15932,United Kingdom,Champions,0,2,4,8,2495.87,2325,1,2,2,122,2011-02-23 14:50:00,2011-12-05 17:13:00,1.8527734705929724,-1.0297033207715547
15933,United Kingdom,At Risk,2,1,21,3,1107.46,885,2,3,3,233,2011-09-14 12:05:00,2011-11-18 13:14:00,0.40106959482191396,-0.753496286607389
15934,United Kingdom,Loyal Customers,1,3,418,2,2190.66,2166,5,4,2,542,2010-10-06 12:08:00,2010-10-18 10:13:00,-0.474898201016616,0.9704407452471755
15935,United Kingdom,Hibernating,3,0,239,2,416.86,115,4,4,4,444,2011-04-12 09:35:00,2011-04-14 13:27:00,-1.0167872313308886,0.1663076118784659
15936,United Kingdom,Hibernating,3,0,379,2,282.79,211,4,4,5,445,2010-08-29 11:42:00,2010-11-25 16:39:00,-1.3341215363350778,0.3037297877776575
15937,United Kingdom,Hibernating,3,0,64,1,145.35,73,3,5,5,355,2011-10-06 15:48:00,2011-10-06 15:48:00,-1.3604078597687532,-1.0172690144687455
15938,United Kingdom,Loyal Customers,1,3,112,9,734.81,449,3,1,3,313,2010-06-01 09:42:00,2011-08-19 12:56:00,0.39157078872502954,0.3620816647548628
15939,United Kingdom,Champions,0,2,90,16,9060.39,6260,3,1,1,311,2010-11-30 12:07:00,2011-09-11 11:30:00,1.960431657078945,1.1899965626992226
15940,United Kingdom,Hibernating,3,0,311,1,35.8,4,4,5,5,455,2011-02-01 16:18:00,2011-02-01 16:18:00,-2.469680756477169,-0.5660986291150208
15941,United Kingdom,Hibernating,3,0,637,1,405.0,60,5,5,4,554,2010-03-12 14:45:00,2010-03-12 14:45:00,-1.6549080733778165,0.5481458811056846
15942,United Kingdom,Hibernating,3,0,134,1,337.44,232,3,5,4,354,2011-07-29 09:01:00,2011-07-29 09:01:00,-1.231601405934551,-0.36287893869562465
15943,United Kingdom,Hibernating,3,0,650,2,271.28999999999996,183,5,4,5,545,2010-01-31 11:04:00,2010-02-28 12:49:00,-1.526373538664379,0.5882031139009095
15944,United Kingdom,Loyal Customers,1,3,277,4,2164.24,859,4,3,2,432,2009-12-13 12:57:00,2011-03-08 10:33:00,0.04207799130405431,0.9279021744145951
15945,United Kingdom,Loyal Customers,1,3,365,4,646.27,345,4,3,3,433,2009-12-01 13:47:00,2010-12-09 13:14:00,-0.5731570754466109,0.7175536315179041
15946,United Kingdom,Loyal Customers,1,3,503,3,2304.18,1614,5,3,2,532,2010-03-16 10:49:00,2010-07-25 12:18:00,-0.2933178777389589,1.1929408227373368
15947,United Kingdom,At Risk,2,1,83,1,1708.24,898,3,5,2,352,2011-09-18 10:46:00,2011-09-18 10:46:00,-0.3723002488582869,-0.13902232780311685
15948,United Kingdom,At Risk,2,1,8,3,1509.0900000000001,852,1,3,2,132,2010-10-11 12:16:00,2011-12-01 15:32:00,0.8250859558403507,-1.1537101025232648
15949,United Kingdom,At Risk,2,1,17,2,364.72,284,1,4,4,144,2011-09-29 17:34:00,2011-11-23 09:09:00,-0.23657093970698226,-1.3020905490153931
15950,United Kingdom,Champions,0,2,32,10,7120.91,3354,2,1,1,211,2010-01-26 11:39:00,2011-11-08 11:09:00,1.8518324437997948,0.3987676184300284
15951,United Kingdom,At Risk,2,1,9,3,1013.17,420,1,3,3,133,2010-11-23 18:20:00,2011-12-01 08:34:00,0.6174985200966361,-1.2149550724870442
